"Cluster","GO Term","GO Name","FDR","Enrichment Score","SSX","SSY","Genes..."
"0","GO:0043085","positive regulation of catalytic activity","0.001873842","1.3473000000000002","0.14","-0.589","HSP90AB1 AXIN1 BID CASP10 FAS FASLG BAK1 GREM1 TNFSF11 NOX4 CRADD ECT2 ABL2 KIF14 UBE2C TPX2 NEK2 EZH2 MAPKAPK3 UHRF1 ASAP3 CAB39 MAP2K4 PSRC1 CCL3 PTK2B AKAP5 UBE2S CCL26 S100A9 ANG RFC2 RFC3 FGR TNFRSF10A IL6R PDGFB DKK1 VSIR KIT TNFRSF11A BIRC7 CCND1 CDKN1A INSR GDF15 RPS27L CEMIP ATP1B1 ATP1B3 LRP8 BDNF EFNA3 MBP TLR3 CCT2 CHTF18 PROX1 NOS3 TNFSF10 PMAIP1 RHOC PDCD5 GPER1 UBE2L3 TDGF1 PAK1 WNT5A FAM162A RIPK1 RGCC MAPK15 DKC1 CCT4 PSEN1 CHP2 ITGB1BP1 ITGAM NOD2 F2RL1 NLRP12 PLXNB1 RAP1A MAP4K4 STRADB THY1 LPAR1 ADCY6 SRCIN1 PLCE1 CALM1 EDNRA GPR55 FPR1 GSN DCUN1D3 GRAMD4 IRAK1 HIP1 GNA13 ACVR1C GRM4 PSENEN TGFA S100A10 IL23A IL18 NEDD9 VDR CCNYL1 CCL4 TELO2 TAB2 TAOK3 MAPK8IP3 XCL2 ZFP91 CDH3 TRIB3 SH3BP1 BMP2 BMP4 ADCY9 PRKACB PRKAR2B RANGAP1 GNAQ RFK SSBP1 TNNT2 RGS16 TBC1D16 DCUN1D5 RALBP1 SERINC1 ADRB1 USP6NL MID1IP1 TAX1BP3 RGP1 TBC1D9 BAD F2 PINK1 FGFR2 MYC RCN3 PCNA ACD RIPK2 CCL5 PLK1 CORO1C KLF4 CHRNA7 PDGFRB RFC4 ERBB2 PLCG1 F2R ADCY3 XDH"
"0","GO:0002274","myeloid leukocyte activation","0.04203606","1.3417549999999996","-0.529","0.267","HK3 PKM PGM1 HSP90AB1 MMP9 BST2 PLAU ACAA1 LPCAT1 IMPDH1 METTL7A DSN1 MPO PLD1 CXCL8 PRDX6 OLR1 PPBP CHGA FGR KIT GSTP1 CPNE1 CD177 CNN2 RAB27A CCT2 HYAL2 PSEN1 ITGAM ORM1 F2RL1 CLEC5A ANXA3 RAP1A FPR1 CD44 HP FTH1 GSN DHRS2 MNDA CSNK2B CD68 PSMD14 PSMB1 PSMC2 HPSE VAPA LAMTOR3 PADI2 B2M ARSA DSG1 FCGR3B PIGR S100A11 IQGAP2 S100P SLCO4C1 TMEM63A ANPEP PLAC8 FUCA1 ILF2 NIT2 STBD1 TTR ATP11A PKP1 SNAP29 RAB4B SLC15A4 PRDX4 ATP8A1 ATAD3B P2RX1 TMEM179B LGALS3 CXCL1 RAB5B CAB39 SLC27A2 CXCR2 CCL3 CCL5 S100A9 PLAUR MMP8"
"0","GO:0045055","regulated exocytosis","0.01959599","1.3397440000000003","-0.671","0.123","HK3 PKM PGM1 HSP90AB1 ABCA12 MMP9 SERPINE1 SPARC BST2 PLAU ACAA1 FN1 SCIN CLEC3B LPCAT1 STX1A IMPDH1 METTL7A RAB5B DSN1 CAB39 ENDOD1 TUBA4A ECM1 PRDX6 OLR1 PPBP CPNE1 CD177 CNN2 RAB27B RAB27A CCT2 PSEN1 ITGAM ORM1 CLEC5A ANXA3 RAP1A CALM1 FPR1 CD44 GSTP1 HP FTH1 GSN MNDA LEFTY2 CSNK2B CD68 PSMD14 PSMB1 PSMC2 HPSE VAPA LAMTOR3 KIT PADI2 PDGFB FGR SYT7 CHGA B2M ARSA DSG1 FCGR3B PIGR S100A11 IQGAP2 S100P SLCO4C1 TMEM63A ANPEP PLAC8 FUCA1 ILF2 NIT2 STBD1 TTR ATP11A PKP1 SNAP29 RAB4B SLC15A4 PRDX4 ATP8A1 ATAD3B P2RX1 TMEM179B VWF VTI1B LGALS3 KNG1 CXCL1 PLD1 SYNJ1 BRPF3 SCG3 SYT12 APOOL LY6G6F SLC27A2 MPO TIMP1 TIMP3 CXCR2 CCL3 S100A9 HGF PLAUR MMP8"
"0","GO:0002263","cell activation involved in immune response","0.03537037","1.3394060000000005","-0.568","0.305","HK3 PKM PGM1 HSP90AB1 MMP9 BST2 RORC ACAA1 LPCAT1 IMPDH1 CXCR2 MMP8 PLAUR CAB39 CCL3 PTK2B S100A9 SLC27A2 RAB5B METTL7A DSN1 MPO PLD1 CXCL1 LGALS3 PRDX6 OLR1 PPBP CHGA FGR LEF1 KIT GSTP1 CPNE1 CD177 PTGER4 CNN2 EXOSC3 CCT2 RAB27A PSEN1 ITGAM ORM1 F2RL1 CLEC5A ANXA3 RAP1A FPR1 CD44 HP FTH1 GSN MNDA CSNK2B CD68 PSMD14 PSMB1 PSMC2 HPSE VAPA LAMTOR3 IRF4 PADI2 LFNG B2M ARSA DSG1 FCGR3B PIGR S100A11 IQGAP2 S100P SLCO4C1 TMEM63A ANPEP PLAC8 SH2D1B FUCA1 ILF2 NIT2 RNF8 STBD1 TTR ATP11A PKP1 SNAP29 RAB4B SLC15A4 PRDX4 ATP8A1 ATAD3B P2RX1 TMEM179B GBF1 PLAU"
"0","GO:0002366","leukocyte activation involved in immune response","0.03872251","1.3346559999999998","-0.605","0.325","HK3 PKM PGM1 HSP90AB1 MMP9 BST2 RORC PLAU ACAA1 LPCAT1 IMPDH1 METTL7A RAB5B DSN1 CAB39 SLC27A2 MPO PRDX6 PLD1 CXCR2 OLR1 PTK2B CCL3 CXCL1 LGALS3 PPBP S100A9 PLAUR CHGA CD177 CNN2 PTGER4 EXOSC3 RAB27A CCT2 PSEN1 ITGAM ORM1 F2RL1 CLEC5A ANXA3 RAP1A CPNE1 FPR1 CD44 GSTP1 HP FTH1 GSN MNDA CSNK2B CD68 PSMD14 PSMB1 PSMC2 HPSE VAPA LAMTOR3 IRF4 KIT PADI2 LFNG LEF1 FGR MMP8 B2M ARSA DSG1 FCGR3B PIGR S100A11 IQGAP2 S100P SLCO4C1 TMEM63A ANPEP PLAC8 SH2D1B FUCA1 ILF2 NIT2 RNF8 STBD1 TTR ATP11A PKP1 SNAP29 RAB4B SLC15A4 PRDX4 ATP8A1 ATAD3B P2RX1 TMEM179B"
"0","GO:0050790","regulation of catalytic activity","0.00005245165","1.3340289999999997","0.081","-0.492","HSP90AB1 AXIN1 TP53 SORT1 BID CASP10 FAS FASLG BAK1 GREM1 MMP9 SERPINH1 SERPINE1 TNFSF11 NOX4 CDC25C CCNF CCNG1 CDC6 CRADD ECT2 ABL2 KIF14 PDGFRB UBE2C PKMYT1 PLK1 RFC4 BICD1 TPX2 CORO1C ERBB2 LIMK1 PLCG1 PLXNA1 RCN3 PDCD4 F2R ADCY3 RIPK2 UHRF1 MAPKAPK3 ACD CCNB1 PCNA CAB39 EPHB2 UBE2S CCL26 S100A9 ANG GBA KNG1 LGALS3 ECM1 FGR TNFRSF10A DUSP10 SERPINE2 VSIR KIT TNFRSF11A BIRC7 FABP1 CCNE1 CDKN1A INSR GDF15 GSTP1 RPS27L CAMK2D CEMIP ATP1B1 ATP1B3 LRP8 BDNF EFNA3 MBP TLR3 PCID2 CHTF18 SMAD7 MAD2L2 PROX1 NOS3 TNFSF10 PMAIP1 RHOC PDCD5 GPER1 UBE2L3 CCNK TDGF1 PAK1 EPHA7 WNT5A TFAP4 FAM162A GPX1 RIPK1 RGCC MAPK15 CCT2 DKC1 CCT4 CNST CHP1 HYAL2 PSEN1 CHP2 ITGB1BP1 EFNA5 ITGAM NOD2 F2RL1 NLRP12 EGLN1 PLXND1 PLXNA2 PLXNB1 PLXNA3 RAP1A SGK1 EPHB3 MAP4K4 FARP1 BRSK2 STRADB WASL THY1 LPAR1 ADCY6 SRCIN1 PLCE1 FKBP1B CALM1 EDNRA GPR55 FPR1 LIME1 CD44 SH3RF1 GZMA HP GSN DCUN1D3 SLC9A3R1 GRAMD4 ANKLE2 VAV3 IRAK1 HIP1 GNA13 ACVR1C GRM4 PSENEN RPS6KA1 TGFA S100A10 IL23A IL18 NEDD9 VDR CDKN2B CCNG2 CCNJ CCNJL CCNO CCNYL1 GTPBP4 HEXIM1 CCND1 CPEB2 CCL4 MGAT5 TELO2 TAB2 TAOK3 MAPK8IP3 XCL2 ZFP91 CDH3 LGR4 LGR5 GSKIP TRIB3 SH3BP1 BMP2 DKK1 PCSK5 TRIM27 PPP1R11 LEF1 BMP4 PDGFB IL6R PROM2 ADCY9 PRKACB PRKAR2B RANGAP1 GNAQ RFK TNNC1 RBL1 SSBP1 RFC3 RFC2 SERPIND1 TNNT2 RGS16 TBC1D16 MYO1D DUSP4 DCUN1D5 SYTL2 GNG7 RALBP1 SNRNP70 SERINC1 ADRB1 USP6NL MID1IP1 TAX1BP3 VMA21 SPINK2 RGP1 BOD1 GRM2 TBC1D9 ELFN2 ZFYVE1 BAD TIMP1 F2 IPO5 AKAP5 PTK2B TNNI3 CCL3 PSRC1 MAP2K4 EZH2 PINK1 NEK2 CDKN2A GFI1 ASAP3 APC TIMP3 XDH CHRNA7 CCL5 HGF MYC PLAUR BMP7 FGFR2 KLF4"
"0","GO:0008219","cell death","0.02974716","1.3331269999999997","-0.376","0.157","PKM TP53 SORT1 CASP3 BID CASP7 CASP10 FAS FASLG BAK1 INHBA FAP CRADD E2F1 MCM2 KRT17 MAL RELT CEBPB TNFSF9 PRKDC DYRK2 AEN DDIT4 FNIP2 RPS27L BCL2L2 CRIP1 TLR3 PMAIP1 BMF GPER1 HMOX1 RIPK1 ZPR1 PPP1R13B ITGAM IL1A BRSK2 CACNA1A BCL2 ACAA2 CD38 GZMA GSN TP53INP1 HIP1 ACVR1C ACVR1B KRT16 KRT14 KRT83 CDKN1A TNFRSF19 VAPA RRAGC GSKIP TRIB3 PGAM5 LEF1 IL6R CD27 TNFRSF10A DSG1 PKP1 IRF1 RFK CSE1L GABARAP MAGI3 OGT RNF152 GSDMA PHLDA2 PDCD4 BCL2L11 MELK TRAIP TNFRSF1A DSC2 DSG2 DAPK2 SST PTK2B P2RX4 BCL2A1 MYC NFKBIA BAD ROBO2 SEMA6A KRT19 FOSL2 KRT6A KRT23 KRT9 KRT6C KRT7 KRT80 DSG4 KRT20 GSDMC KRT6B"
"0","GO:0055080","cation homeostasis","0.04739029","1.331889","0.077","-0.598","FASLG BAK1 PDE6A SCNN1B CYP4F12 ABL2 PLCG1 EPHX2 F2R TNNI3 CA2 CXCR2 CHRNA7 STC1 CCL3 CCL5 CXCL10 CXCL11 S100A9 P2RX4 F2 KNG1 BCL2 CAMK2D CEMIP ATP2B1 ATP2A3 MICU1 ATP1A1 ATP1B3 NEDD4L PTGER4 SLC9A1 MCU GPER1 WNT5A HMOX1 CHP1 ANK3 PSEN1 TFR2 F2RL1 AFG3L2 NPTN THY1 LPAR1 TRPV4 SLC12A2 TMPRSS3 ATP1B1 BDKRB1 BDKRB2 PLCE1 SLC39A8 HERPUD1 CACNA1A FKBP1B SLC39A14 MT1H CALM1 EDNRA GPR55 TMCO1 PLCG2 CASR JPH1 SLC39A10 FPR1 MT1E MT1M MT1X SPPL3 MT2A PTGER2 SLC35G1 SLC39A6 SRI CNNM2 FTH1 PDK4 HAMP B2M MYC SMAD4 SLC9A5 SLC40A1 SLC26A3 BDH2 SLC12A4 CNNM4"
"0","GO:0046903","secretion","0.006923146","1.3266110000000004","-0.215","-0.681","HK3 PKM PGM1 HSP90AB1 ABCB11 LPCAT1 IMPDH1 CAB39 CCL3 S100A9 VIP SLC27A2 RAB5B METTL7A DSN1 MPO ENDOD1 TUBA4A PLD1 CXCL1 KNG1 LGALS3 ECM1 PRDX6 OLR1 PPBP CHGA FGR PDGFB NEUROD1 KIT TYRO3 GSTP1 CPNE1 CD177 CNN2 PDX1 RAB27B RAB27A CCT2 AGR2 PSEN1 ITGAM NOD2 ORM1 F2RL1 RAB15 CLEC5A ANXA3 RAP1A BDKRB2 CALM1 FPR1 CD44 HP FTH1 GSN SLC9A3R1 MNDA GRM4 LEFTY2 GLS2 ZBTB7B CSNK2B OXTR CD68 PSMD14 PSMB1 PSMC2 HPSE VAPA LAMTOR3 LTBP4 PADI2 PCSK5 TRIM27 SYT7 B2M ARSA DSG1 FCGR3B PIGR S100A11 IQGAP2 S100P SLCO4C1 TMEM63A ANPEP PLAC8 FUCA1 ILF2 NIT2 STBD1 TTR ATP11A PKP1 SNAP29 RAB4B SLC15A4 PRDX4 ATP8A1 ATAD3B P2RX1 TMEM179B VWF TPD52 SYTL2 VTI1B RABEPK TNFAIP2 SYNJ1 CADPS BRPF3 SCG3 SYT12 APOOL LY6G6F GAD1 TIMP1 SEL1L SLC22A4 SLC1A3 SYN2 PLAUR HGF MMP8 RCN3 TIMP3 APLN CXCR2 CCL5 STX1A SCIN MIA2 TVP23B ACAA1 ABCA12 INHBA MMP9 SERPINE1 SPARC BST2 PLAU FN1 CLEC3B SLC1A1"
"0","GO:0022008","neurogenesis","0.004371384","1.3213639999999998","-0.581","-0.139","HSP90AB1 TUBB3 CASP3 COL3A1 INHBA PLP1 TREM2 WNT2 ECT2 ABL2 CPEB3 ERBB2 LIMK1 PLCG1 PLXNA1 PTK7 TRAK1 SCARB2 RACGAP1 PTK2B SOS1 EPHB2 P2RX4 S100A9 HES4 NEUROD1 SERPINE2 LDLR ID2 DDIT4 NEDD4L LRP8 BDNF CPNE1 CNTN4 EFNA3 FZD5 BHLHE41 PROX1 INSM1 PTF1A GPER1 PHOX2B SIX4 PAK1 EPHA7 SEMA7A WNT5A RUNX1 WNT7B NUMB SEMA3F SEMA4G SEMA5B DLG5 HEYL SEMA4C METTL14 ZPR1 ANK3 PSEN1 EFNA5 KANK1 PLXND1 PLXNA2 PLXNB1 PLXNA3 GAB1 RAP1A EPHA10 EPHB4 NCAM1 NTN4 WNT7A SGK1 EPHB3 ZNF335 MAP4K4 FARP1 SPTBN2 NPTX1 BRSK2 AFG3L2 GPC1 NPTN SH3GL2 SHC3 SPON2 PTPRO STRADB WASL EPB41L3 BTBD3 FEZ2 ATL1 IMPACT KIF5C NTNG2 ARHGAP44 GAK KIF13B THY1 CPNE5 ITM2C LZTS3 LPAR1 NSMF HECW2 NEURL1 ADCY6 LTK FBXO7 STMN2 HECW1 SRCIN1 P3H1 TRPV4 KDM1A SH3RF1 FGF20 CLCF1 FOXA1 CSNK1E PRMT1 ATOH1 VAPA MAPK8IP3 JAG2 NKD1 APPL2 ID3 ASCL2 BMP2 DKK1 NLGN4X TBX20 LEF1 WDR62 LMX1A PQBP1 MYT1L EN2 CAMSAP1 F2 ARF6 OPCML TBC1D24 TDP2 CCL3 EIF2B3 ISL1 MET GFI1 TRIM46 CTNNB1 CHRNA7 BMP7 ROBO2 SEMA6A SOX9 FGFR2 SOX4"
"0","GO:0006887","exocytosis","0.02289615","1.321055","-0.651","0.116","HK3 PKM PGM1 HSP90AB1 ABCA12 MMP9 SERPINE1 SPARC BST2 PLAU ACAA1 FN1 SCIN CLEC3B LPCAT1 STX1A IMPDH1 METTL7A RAB5B DSN1 CAB39 ENDOD1 SLC27A2 TUBA4A ECM1 PRDX6 OLR1 PPBP CD177 CNN2 RAB27B RAB27A CCT2 PSEN1 ITGAM ORM1 RAB15 CLEC5A ANXA3 RAP1A CPNE1 CALM1 FPR1 CD44 GSTP1 HP FTH1 GSN MNDA LEFTY2 CSNK2B CD68 PSMD14 PSMB1 PSMC2 HPSE VAPA LAMTOR3 KIT PADI2 PDGFB FGR SYT7 CHGA B2M ARSA DSG1 FCGR3B PIGR S100A11 IQGAP2 S100P SLCO4C1 TMEM63A ANPEP PLAC8 FUCA1 ILF2 NIT2 STBD1 TTR ATP11A PKP1 SNAP29 RAB4B SLC15A4 PRDX4 ATP8A1 ATAD3B P2RX1 TMEM179B VWF SYTL2 VTI1B LGALS3 KNG1 CXCL1 PLD1 MPO TIMP1 TIMP3 CXCR2 CCL3 CCL5 S100A9 HGF PLAUR MMP8 RABEPK TNFAIP2 SYNJ1 CADPS BRPF3 SCG3 SYT12 APOOL LY6G6F"
"0","GO:0009888","tissue development","0.003020318","1.3200110000000003","-0.43","-0.294","ALDH3A2 PGK1 MINPP1 PCK1 CASP3 COL12A1 COL4A2 COL1A1 COL7A1 HOXA11 INHBA COL5A1 COL4A1 LOXL2 MMP9 LAMC2 MMP12 RORC WNT2 ACADVL EYA2 FN1 COL2A1 MMP14 PDGFRB LOXL3 MTHFD1L CLEC3B PDPN CORO1C KRT17 TAPT1 SPP1 TNNI3 STC1 MATN2 HES4 FAM83D LGALS3 DSC2 PDGFB ITGA8 SIX2 NEUROD1 KLK6 GATA6 ID2 THRB CRIP1 RBP4 SMAD7 BHLHE41 TFAP2A PROX1 INSM1 PDX1 RFX6 PTF1A STRA6 NOS3 RHOC SULF1 PHOX2B SIX4 LRP5L PAK1 TCF21 NOTCH4 WT1 CITED2 NOLC1 SEMA7A WNT5A WNT7B SEMA3F SEMA4G SEMA5B DLG5 HEYL SEMA4C HYAL2 ITGAM F2RL1 ADAMTS9 PPP1R16B RAP1A FOXC2 WNT7A BRSK2 PTPRO TRPV4 CD44 SLC9A3R1 IKZF3 SCX VDR ZBTB7B CSNK2B KRT16 KRT14 KRT83 CCNO AKR1C2 CDH3 JAG2 LGR4 ASCL2 SH3BP1 BMP2 LFNG TBX20 LEF1 BMP4 DSG1 PKP1 DSG2 KRT19 KRT6A KRT23 KRT9 KRT6C KRT7 KRT80 DSG4 KRT20 KRT6B TNNC1 TNNT2 BDH2 ZBTB18 NR5A2 SETSIP MTHFR KLK7 SH3PXD2B SULT1B1 TST CELSR1 NEBL LUZP1 IFITM5 MPP5 CPT1A BMX CBR1 DMBT1 UGCG PPP2R3A NDUFV2 ISL1 HGF MMP8 COL8A1 TCOF1 BMP7 FGFR2 MYC PTK7 SORBS2 MET RCN3 PDCD4 PCNA CTNNB1 SMAD4 ROBO2 SEMA6A SOX9 KLF4 SOX4 SNAI1 ITGA2"
"0","GO:0032940","secretion by cell","0.01235723","1.3147609999999996","-0.595","0.102","HK3 PKM PGM1 HSP90AB1 ABCA12 SPARC CLEC3B SLC1A1 LPCAT1 IMPDH1 STX1A CXCR2 TIMP3 RCN3 MMP8 HGF PLAUR CAB39 CCL3 TIMP1 S100A9 VIP SLC27A2 RAB5B METTL7A DSN1 MPO ENDOD1 TUBA4A PLD1 CXCL1 KNG1 LGALS3 ECM1 PRDX6 OLR1 PPBP CHGA FGR PDGFB NEUROD1 KIT TYRO3 GSTP1 CPNE1 CD177 CNN2 CCT2 PDX1 RAB27B RAB27A PSEN1 ITGAM NOD2 ORM1 F2RL1 RAB15 CLEC5A ANXA3 RAP1A CALM1 FPR1 CD44 HP FTH1 GSN MNDA GRM4 LEFTY2 GLS2 ZBTB7B CSNK2B CD68 PSMD14 PSMB1 PSMC2 HPSE VAPA LAMTOR3 LTBP4 PADI2 PCSK5 TRIM27 SYT7 B2M ARSA DSG1 FCGR3B PIGR S100A11 IQGAP2 S100P SLCO4C1 TMEM63A ANPEP PLAC8 FUCA1 ILF2 NIT2 STBD1 TTR ATP11A PKP1 SNAP29 RAB4B SLC15A4 PRDX4 ATP8A1 ATAD3B P2RX1 TMEM179B VWF SYTL2 VTI1B RABEPK TNFAIP2 SYNJ1 CADPS BRPF3 SCG3 SYT12 APOOL LY6G6F GAD1 SEL1L SLC1A3 SYN2 CCL5 SCIN MIA2 TVP23B ACAA1 INHBA MMP9 SERPINE1 BST2 PLAU FN1"
"0","GO:0009719","response to endogenous stimulus","0.008908931","1.3087500000000005","-0.338","-0.045","PKM PCK1 TP53 SORT1 CASP3 CASP7 ADAMTS12 COL1A2 COL3A1 FAM107A TREM2 WNT2 PPARGC1A LPIN1 PMEPA1 TIMP3 SMAD4 HPGD SPP1 RAN SOS1 KLB P2RX4 SHMT2 ANG GOT1 SCGB2A1 CA2 IL1RN SHCBP1 SST CXCL8 FGF9 LDLR CCND1 CCNE1 THRB PDE3A INSR GDF15 PRKDC ATP1A1 BDNF PTGER4 SLC9A1 SMAD7 NOS3 PDCD5 GPER1 UBE2L3 SSTR5 KLF9 PHOX2B AMH TDGF1 WT1 WNT5A RUVBL2 ZPR1 HYAL2 PSEN1 PARD6A ITGB1BP1 TRIM16 NOD2 ANXA3 GAB1 RAP1A FOXC2 WNT7A SH3GL2 IMPACT NSMF NEURL1 ADCY6 STMN2 CACNA1A PTGER2 CD44 FGF20 SOCS2 PDK4 ARHGEF18 ACVR1C SFRP4 LEFTY2 SCX FOXA1 ACVR1B KL GCNT2 ZBTB7B CSNK2B OXTR CD68 CPEB2 AKR1C2 CDH13 LAMTOR3 RRAGC LGR4 LGR5 APPL2 TRIB3 ENPP1 TRIP4 PADI2 BMP2 LEF1 BMP4 ADCY9 PRKACB PRKAR2B GNAQ GNA11 GNG2 OGT CHRM1 PPARGC1B PTPN12 SLC26A3 NCOA1 SLX4 POLR2D NR5A2 TIMP1 IPO5 EIF2B3 ISL1 AANAT FGFRL1 BMP7 FGFR2 GREM2 RIPK2 CTNNB1 CPEB3 PDCD4 FOXO4 CGN MXRA5 CCL5 ROBO2 EME1 CLEC3B ERBB2 PLCG1 ADCY3 BCL2L11 APC CHRNA7 SOX9"
"0","GO:0044281","small molecule metabolic process","0.0002499613","1.307754","-0.237","0.352","ADH1C HK3 ALDH1B1 ALDH2 ALDH3A2 PC IMPDH1 ACO2 IDH3A OGDHL SUCLG1 SDHB SDHC ABCD4 HADH NME1 SLC2A1 BGN ACADSB ALDH6A1 CTPS2 CAD FADS1 RBP1 SHMT2 GBA HIBCH PCCA SLC27A2 RETSAT ITPKA GOT1 TDO2 PLOD3 LUM SPHK1 GSTP1 CEMIP ATP1B1 RBP4 SLC9A1 NOS3 GPX1 MOCS3 APOBEC3C CHP1 HYAL2 EGLN1 CTH ADCY6 PLCE1 CALM1 PLCG2 CD44 ACAA2 CD38 ASNS TP53I3 PYCR1 GLS2 VDR AKR1C2 ENPP1 CETP ALDH1A1 CYP51A1 PLCL2 ACOT13 ADCY9 FUCA1 NIT2 TTR RFK RRM2 INPP5J BAD BDH2 CYP24A1 SHPK SLC7A6 SLC7A5 INPP5D SYNJ1 CPT2 FASN ELOVL5 SCD SOAT1 ACACB DECR1 ODC1 MTHFR ME2 GSTZ1 VCAN MSRA P4HA3 GAD1 CKB ALDH18A1 FPGS PSAT1 ALDH4A1 AHCYL2 HMGCL PSPH AHCY NMNAT1 SLC6A8 NMNAT3 ENOPH1 HOGA1 PHYKPL GK SGPP2 SULT1A2 PLCD1 IMPA1 OSBPL3 DHCR7 AKR1B10 NSDHL SULT1A1 GDE1 OSBPL6 OSBPL1A SULT1B1 PECR EBP GDPD1 CYP4V2 ACAD10 AUH EHHADH CROT ECHDC1 HADHA ACADM HADHB ECI2 MMAA PCYOX1 TST PLA2G4A PDE9A RAN EPHX2 HMGCS2 CPT1A CBR1 BTD PAPSS2 UGDH NDUFV2 UGT2B7 PPA2 FUT1 ST3GAL1 NTHL1 MPI CTPS1 GART PRPS1 GDA GGT6 GPT MRPS36 PPA1 EARS2 CHPF FADS2 SLC5A6 MTHFD2 MGST3 UGT2B15 GSTM4 UGP2 CYP2C18 CHSY3 SLC26A2 SLC35B3 PTGR2 CARS2 NDUFA5 UQCRB SFXN1 NDUFB5 NDUFB1 NDUFB8 NDUFC1 HPGD MGST2 ETFDH ECHS1 ACOX1 ACAT1 NUDT1 ENTPD3 NT5C3A HSD17B10 FIGNL1 SLC52A2 LPIN1 ACADVL SCP2 COX5A COX7C REXO2 TKT AMPD1 UAP1 ACSF2 ACSL4 TSTA3 ACBD6 UQCRFS1 SLC5A8 ACOT9 MOCS1 PPCS KDSR NMRAL1 UCKL1 ADA PLOD2 ADCY3 CYP4F12 PPARGC1A ACAA1 ABCD3 PGK1 MINPP1 PKM PGM1 PCK1 UMPS MDH1 IDH2 SDHD SUCLG2 ABCB11 ABCC1 NOX4 GPD1L MTHFD1L SLC16A1 PLCG1 SLC25A32 AK3 XDH"
"0","GO:0071495","cellular response to endogenous stimulus","0.020975","1.2981599999999998","-0.225","-0.603","PKM PCK1 TP53 CASP3 CASP7 ADAMTS12 CLEC3B BCL2L11 ADCY3 EME1 LPIN1 ROBO2 FOXO4 PDCD4 PMEPA1 CPEB3 CTNNB1 RIPK2 GREM2 SMAD4 HPGD FGFR2 BMP7 ISL1 SPP1 IPO5 RAN SOS1 KLB P2RX4 SHMT2 GOT1 SCGB2A1 CA2 SHCBP1 SST CXCL8 BMP4 LEF1 BMP2 FGF9 CCNE1 THRB PDE3A INSR GDF15 PRKDC ATP1A1 BDNF PTGER4 SLC9A1 SMAD7 PDCD5 GPER1 UBE2L3 SSTR5 KLF9 PHOX2B AMH WT1 TDGF1 WNT5A RUVBL2 ZPR1 HYAL2 PSEN1 PARD6A ITGB1BP1 NOD2 GAB1 RAP1A FOXC2 WNT7A SH3GL2 IMPACT NSMF NEURL1 ADCY6 STMN2 CACNA1A PTGER2 CD44 FGF20 SOCS2 PDK4 ARHGEF18 ACVR1C LEFTY2 SCX ACVR1B KL GCNT2 CSNK2B OXTR CPEB2 AKR1C2 LAMTOR3 RRAGC LGR4 LGR5 APPL2 TRIB3 ENPP1 TRIP4 PADI2 ADCY9 PRKACB PRKAR2B GNAQ GNA11 GNG2 CHRM1 PPARGC1B PTPN12 SLC26A3 NCOA1 SLX4 POLR2D NR5A2 AANAT FGFRL1 CGN CCL5 APC WNT2 CHRNA7 PPARGC1A SOX9 FAM107A ERBB2 COL3A1 COL1A2 TREM2 PLCG1"
"0","GO:0044093","positive regulation of molecular function","0.00206876","1.2978510000000008","0.061","-0.476","HSP90AB1 AXIN1 BID CASP10 ADCY3 ABCB1 UBE2C CTNNB1 TPX2 RIPK2 ACD CDT1 NEK2 EZH2 MYC MMP8 PLAUR NME1 MAPKAPK3 UHRF1 ASAP3 CAB39 MAP2K4 PSRC1 CCL3 PTK2B AKAP5 F2 RAN EPHB2 UBE2S CCL26 S100A9 ANG LGALS3 BAD PRKCB RFC2 RFC3 FGR TNFRSF10A IL6R PDGFB BMP4 DKK1 BMP2 NEUROD1 VSIR KIT TNFRSF11A BIRC7 CCND1 CDKN1A INSR SPHK1 GDF15 RPS27L CEMIP ATP1B1 ATP1B3 LRP8 BDNF EFNA3 MBP SLC9A1 TLR3 CCT2 CHTF18 PROX1 TCF7L2 TWIST1 NOS3 TNFSF10 PMAIP1 RHOC PDCD5 GPER1 UBE2L3 TDGF1 PAK1 WNT5A FAM162A RIPK1 GNL3L RGCC MAPK15 DKC1 CCT4 CHP1 ANK3 PSEN1 CHP2 ITGB1BP1 ITGAM NOD2 F2RL1 NLRP12 ANXA3 PLXNB1 RAP1A SGK1 MAP4K4 STRADB THY1 LPAR1 ADCY6 SRCIN1 PLCE1 CALM1 EDNRA GPR55 FPR1 SPPL3 KDM1A GSN DCUN1D3 GRAMD4 TRAF1 IRAK1 HIP1 GNA13 ACVR1C GRM4 PSENEN FOXA1 TGFA S100A10 TESC IL23A BAMBI IL18 ADD1 NEDD9 VDR CCNYL1 CCL4 TELO2 TAB2 TRAF5 TAOK3 MAPK8IP3 XCL2 ZFP91 CDH3 TRIB3 PLPP3 SH3BP1 TRIM27 ADCY9 PRKACB PRKAR2B RANGAP1 B2M GNAQ RFK SSBP1 EDA TNNT2 RGS16 TBC1D16 DCUN1D5 RALBP1 NEUROG2 PPARGC1B SERINC1 ADRB1 PPP2CB USP6NL MID1IP1 TAX1BP3 RGP1 TBC1D9 PINK1 FGFR2 RCN3 PCNA CCL5 PLK1 CORO1C WNT2 KLF4 CHRNA7 KIF14 PPARGC1A MET F2R CRADD FAS FASLG BAK1 GREM1 MMP9 TNFSF11 TREM2 NOX4 ECT2 ABL2 PDGFRB RFC4 ERBB2 PLCG1 XDH"
